opened,closed,px_open,px_close,long_strike,short_strike,long_delta,short_delta,expiration,dte,days_held,contracts,debit,cost,entry_equity,equity_fraction,value_at_close,gross_pnl,fees,net_pnl,reason,multiple
2013-03-15,2013-04-17,68.51,68.115,70.0,72.0,0.25908,0.06428,2013-04-20,36,33,10,0.29000000000000004,290.00000000000006,10532.0,0.027535131029244212,0.0,-290.00000000000006,26.0,-316.00000000000006,SL,0.0
2013-03-28,2013-04-18,68.97,67.169,71.0,72.5,0.21179,0.06328,2013-05-03,36,21,10,0.24000000000000002,240.00000000000003,10037.0,0.023911527348809407,0.0,-240.00000000000003,26.0,-266.0,SL,0.0
2013-04-05,2013-04-18,67.861,67.169,70.0,71.5,0.18495,0.04865,2013-05-03,28,13,10,0.21,210.0,9358.0,0.022440692455652916,0.03,-180.0,26.0,-206.0,SL,0.14285714285714285
2013-04-12,2013-04-18,69.94,67.169,72.0,74.0,0.21179,0.05749,2013-05-18,36,6,10,0.25,250.0,10205.0,0.02449779519843214,0.0,-250.0,26.0,-276.0,SL,0.0
2013-04-19,2013-05-24,68.09,73.41,70.0,72.0,0.25684,0.0897,2013-05-24,35,35,10,0.38999999999999996,389.99999999999994,8750.0,0.04457142857142857,1.8900000000000001,1500.0000000000002,26.0,1474.0000000000002,EXP,4.846153846153847
2013-04-26,2013-05-30,69.57,73.93,72.0,73.0,0.18804,0.08672,2013-05-31,35,34,10,0.17,170.0,8967.0,0.018958403033344486,0.8899999999999999,719.9999999999999,26.0,693.9999999999999,TP,5.235294117647058
2013-06-07,2013-06-20,73.39,71.025,75.0,77.0,0.24855,0.06374,2013-07-05,28,13,10,0.32,320.0,10918.0,0.029309397325517492,0.0,-320.0,26.0,-346.0,SL,0.0
2013-06-14,2013-06-24,72.28,69.73,75.0,77.0,0.1926,0.05191,2013-07-20,36,10,10,0.24,240.0,10655.0,0.02252463632097607,0.009999999999999998,-230.0,26.0,-256.0,SL,0.041666666666666664
2013-06-21,2013-07-26,70.43,75.37,73.0,75.0,0.23006,0.07948,2013-07-26,35,35,10,0.37,370.0,10369.0,0.03568328672003086,1.9600000000000002,1590.0000000000002,26.0,1564.0000000000002,EXP,5.297297297297298
2013-06-28,2013-07-30,71.27,75.63,74.0,76.0,0.18462,0.04672,2013-08-02,35,32,10,0.27,270.0,10233.0,0.026385224274406333,1.42,1149.9999999999998,26.0,1123.9999999999998,TP,5.259259259259259
2013-07-05,2013-08-01,72.58,76.54,75.0,76.0,0.17107,0.07208,2013-08-02,28,27,10,0.15,150.0,10570.0,0.014191106906338695,0.89,740.0,26.0,714.0,TP,5.933333333333334
2013-08-09,2013-08-21,76.49,75.42,78.0,80.0,0.27086,0.07734,2013-09-06,28,12,10,0.33,330.0,13718.0,0.02405598483743986,0.05,-280.00000000000006,26.0,-306.00000000000006,SL,0.15151515151515152
2013-08-23,2013-09-27,76.67,79.07,79.0,81.0,0.20039,0.05958,2013-09-27,35,35,10,0.28,280.00000000000006,13412.0,0.020876826722338208,0.09000000000000001,-190.0,26.0,-216.0,EXP,0.32142857142857145
2013-08-30,2013-10-04,75.47,79.4,78.0,80.0,0.23331,0.08008,2013-10-04,35,35,10,0.35,350.0,13219.0,0.026477040623345185,1.36,1010.0000000000002,26.0,984.0000000000002,EXP,3.885714285714286
2013-09-06,2013-10-04,76.93,79.4,79.0,81.0,0.22189,0.06622,2013-10-04,28,28,10,0.29,289.99999999999994,13376.0,0.021680622009569373,0.36,70.00000000000001,26.0,44.000000000000014,EXP,1.2413793103448276
2013-09-13,2013-10-09,78.06,76.98,80.0,82.0,0.24973,0.08463,2013-10-19,36,26,10,0.32999999999999996,329.99999999999994,13703.0,0.02408231774064073,0.05,-279.99999999999994,26.0,-305.99999999999994,SL,0.15151515151515155
2013-10-04,2013-10-09,79.4,76.98,82.0,84.0,0.19442,0.06412,2013-11-01,28,5,10,0.28,280.00000000000006,14391.0,0.019456604822458486,0.04,-240.00000000000003,26.0,-266.0,SL,0.14285714285714285
2013-10-11,2013-11-14,79.21,83.77,82.0,84.0,0.20832,0.08169,2013-11-16,36,34,10,0.30999999999999994,309.99999999999994,13652.0,0.02270729563433929,1.62,1310.0,26.0,1284.0,TP,5.225806451612905
2013-11-22,2013-12-27,83.99,87.52,86.0,88.0,0.23417,0.05442,2013-12-27,35,35,10,0.31,310.0,14936.0,0.020755222281735406,1.49,1180.0,26.0,1154.0,EXP,4.806451612903226
2013-11-29,2014-01-02,85.73,87.27,88.0,90.0,0.21072,0.06543,2014-01-03,35,34,10,0.26,260.0,15213.0,0.017090646157891277,0.019999999999999997,-240.00000000000003,26.0,-266.0,SL,0.07692307692307691
