date,equity
2020-02-14,100000.0
2020-02-18,100000.0
2020-02-19,100000.0
2020-02-20,100000.0
2020-02-21,100000.0
2020-02-24,100000.0
2020-02-25,100000.0
2020-02-26,100000.0
2020-02-27,100000.0
2020-02-28,100000.0
2020-03-02,100000.0
2020-03-03,100000.0
2020-03-04,100000.0
2020-03-05,100000.0
2020-03-06,100000.0
2020-03-09,100000.0
2020-03-10,100000.0
2020-03-11,100000.0
2020-03-12,100000.0
2020-03-13,100000.0
2020-03-16,100000.0
2020-03-17,100000.0
2020-03-18,100000.0
2020-03-19,100000.0
2020-03-20,100000.0
2020-03-23,100000.0
2020-03-24,100000.0
2020-03-25,100000.0
2020-03-26,100000.0
2020-03-27,100000.0
2020-03-30,100000.0
2020-03-31,100000.0
2020-04-01,100000.0
2020-04-02,100000.0
2020-04-03,100000.0
2020-04-06,100000.0
2020-04-07,100000.0
2020-04-08,100000.0
2020-04-09,100000.0
2020-04-13,100000.0
2020-04-14,100000.0
2020-04-15,100000.0
2020-04-16,100000.0
2020-04-17,100000.0
2020-04-20,100000.0
2020-04-21,100000.0
2020-04-22,100000.0
2020-04-23,100000.0
2020-04-24,100000.0
2020-04-27,100000.0
2020-04-28,100000.0
2020-04-29,100000.0
2020-04-30,100000.0
2020-05-01,100000.0
2020-05-04,100000.0
2020-05-05,100000.0
2020-05-06,100000.0
2020-05-07,100000.0
2020-05-08,100000.0
2020-05-11,100000.0
2020-05-12,100000.0
2020-05-13,100000.0
2020-05-14,100000.0
2020-05-15,100000.0
2020-05-18,100000.0
2020-05-19,100000.0
2020-05-20,100000.0
2020-05-21,100000.0
2020-05-22,100000.0
2020-05-26,100000.0
2020-05-27,100000.0
2020-05-28,100000.0
2020-05-29,100000.0
2020-06-01,100000.0
2020-06-02,100000.0
2020-06-03,100000.0
2020-06-04,100000.0
2020-06-05,100000.0
2020-06-08,100000.0
2020-06-09,100000.0
2020-06-10,100000.0
2020-06-11,100000.0
2020-06-12,100000.0
2020-06-15,100000.0
2020-06-16,100000.0
2020-06-17,100000.0
2020-06-18,100000.0
2020-06-19,100000.0
2020-06-22,100000.0
2020-06-23,100000.0
2020-06-24,100000.0
2020-06-25,100000.0
2020-06-26,100000.0
2020-06-29,100000.0
2020-06-30,100000.0
2020-07-01,100000.0
2020-07-02,100000.0
2020-07-06,100000.0
2020-07-07,100000.0
2020-07-08,100000.0
2020-07-09,100000.0
2020-07-10,100000.0
2020-07-13,100000.0
2020-07-14,100000.0
2020-07-15,100000.0
2020-07-16,100000.0
2020-07-17,100000.0
2020-07-20,100000.0
2020-07-21,100000.0
2020-07-22,100000.0
2020-07-23,100000.0
2020-07-24,100000.0
2020-07-27,100000.0
2020-07-28,100000.0
2020-07-29,100000.0
2020-07-30,100000.0
2020-07-31,100000.0
2020-08-03,100000.0
2020-08-04,100000.0
2020-08-05,100000.0
2020-08-06,100000.0
2020-08-07,100000.0
2020-08-10,100000.0
2020-08-11,100000.0
2020-08-12,100000.0
2020-08-13,100000.0
2020-08-14,100000.0
2020-08-17,100000.0
2020-08-18,100000.0
2020-08-19,100000.0
2020-08-20,100000.0
2020-08-21,100000.0
2020-08-24,100000.0
2020-08-25,100000.0
2020-08-26,100000.0
2020-08-27,100000.0
2020-08-28,100000.0
2020-08-31,100000.0
2020-09-01,100000.0
2020-09-02,100000.0
2020-09-03,100000.0
2020-09-04,100000.0
2020-09-08,100000.0
2020-09-09,100000.0
2020-09-10,100000.0
2020-09-11,100000.0
2020-09-14,100000.0
2020-09-15,100000.0
2020-09-16,98117.0432187692
2020-09-17,96584.25548527483
2020-09-18,97109.47463263181
2020-09-21,97109.47463263181
2020-09-22,97109.47463263181
2020-09-23,97109.47463263181
2020-09-24,97109.47463263181
2020-09-25,97109.47463263181
2020-09-28,97109.47463263181
2020-09-29,96874.27222656367
2020-09-30,97537.73693105415
2020-10-01,99085.88775761843
2020-10-02,96298.54224012652
2020-10-05,98352.20423784493
2020-10-06,96596.95557605772
2020-10-07,98267.98378636007
2020-10-08,98791.03303231334
2020-10-09,100300.56018466763
2020-10-12,103396.8950958394
2020-10-13,103393.39191528533
2020-10-14,102529.780306608
2020-10-15,101841.71573613818
2020-10-16,101283.53491051457
2020-10-19,99630.06694704019
2020-10-20,99844.20440141449
2020-10-21,99766.95705299452
2020-10-22,99763.47604446928
2020-10-23,99960.05325201561
2020-10-26,98461.02455530911
2020-10-27,99229.85074076735
2020-10-28,95361.18646358326
2020-10-29,95838.65520908414
2020-10-30,95838.65520908414
2020-11-02,95838.65520908414
2020-11-03,95838.65520908414
2020-11-04,95838.65520908414
2020-11-05,96119.45364433668
2020-11-06,96191.25694674034
2020-11-09,94225.7291838871
2020-11-10,92537.69169639135
2020-11-11,94607.75904613007
2020-11-12,94163.71067958527
2020-11-13,94989.7476658099
2020-11-16,95730.89714647892
2020-11-17,95427.26939673988
2020-11-18,94721.99063535035
2020-11-19,95463.18135858249
2020-11-20,94810.15692467452
2020-11-23,94813.45632972466
2020-11-24,96145.57049743668
2020-11-25,96736.54549512047
2020-11-27,97627.90039069706
2020-11-30,97827.04010675452
2020-12-01,99080.84495772964
2020-12-02,99208.17106074266
2020-12-03,99348.56074562608
2020-12-04,99753.39774527811
2020-12-07,100318.26620050268
2020-12-08,100657.87808656979
2020-12-09,98378.84498010868
2020-12-10,98773.9074922997
