date,equity,holding,branch,cash,shares
2022-06-22,87975.39186753148,TECS,bear_relative_inverse,8065.648703468978,18
2022-06-23,84338.84694565648,TECS,bear_relative_inverse,8065.648703468978,18
2022-06-24,76376.08376206273,TECS,bear_relative_inverse,8065.648703468978,18
2022-06-27,75331.78314993407,BSV,bear_relative_bond,3816.51717899862,1066
2022-06-28,75359.83908898704,BSV,bear_relative_bond,3816.51717899862,1066
2022-06-29,74319.0295180476,TECS,bear_relative_inverse,7342.685768047595,16
2022-06-30,76980.2482680476,TECS,bear_relative_inverse,7342.685768047595,16
2022-07-01,78234.5335698648,BSV,bear_relative_bond,3972.8664667662088,1097
2022-07-05,78350.23081507512,BSV,bear_relative_bond,3972.8664667662088,1097
2022-07-06,78051.3763572614,BSV,bear_relative_bond,3972.8664667662088,1097
2022-07-07,81339.44900166866,TECL,bear_trend_long,3926.1747440087493,2621
2022-07-08,81533.5364192712,TECL,bear_trend_long,3926.1747440087493,2621
2022-07-11,78258.44622456905,TECL,bear_trend_long,3926.1747440087493,2621
2022-07-12,75201.70437466976,TECL,bear_trend_long,3926.1747440087493,2621
2022-07-13,74643.73304402706,TECL,bear_trend_long,3926.1747440087493,2621
2022-07-14,68813.61857158129,TECS,bear_relative_inverse,4178.04435283129,16
2022-07-15,68180.32144278378,TECL,bear_trend_long,3348.7711307415448,2225
2022-07-18,66347.41080969662,TECL,bear_trend_long,3348.7711307415448,2225
2022-07-19,71928.52433890195,TECL,bear_trend_long,3348.7711307415448,2225
2022-07-20,75244.24489706845,TECL,bear_trend_long,3348.7711307415448,2225
2022-07-21,72651.39173704681,TECS,bear_trend_inverse,4037.9112682968116,21
2022-07-22,75504.19251829681,TECS,bear_trend_inverse,4037.9112682968116,21
2022-07-25,74581.51790711762,TECL,bear_trend_long,3802.7266931283666,2232
2022-07-26,71007.47324464204,TECL,bear_trend_long,3802.7266931283666,2232
2022-07-27,79663.72751710298,TECL,bear_trend_long,3802.7266931283666,2232
2022-07-28,83134.47968385102,TECL,bear_trend_long,3802.7266931283666,2232
2022-07-29,86646.5607690561,TECL,bear_trend_long,3802.7266931283666,2232
2022-08-01,83021.864915319,TECS,bear_trend_inverse,4515.00773758463,27
