date,QQQ,TQQQ,TECL,IEF,GLD,SHY
2017-12-07,154.02,5.580000000000011,10.83000000000001,105.98999999999998,118.48999999999984,83.96999999999993
2017-12-08,154.69999999999996,5.650000000000011,10.990000000000013,105.90999999999998,118.47999999999986,83.96999999999993
2017-12-10,,,,,,
2017-12-11,155.89999999999998,5.78000000000001,11.260000000000012,105.83999999999999,118.00999999999986,83.92999999999994
2017-12-12,155.68999999999997,5.76000000000001,11.240000000000013,105.74999999999999,118.14999999999986,83.92999999999994
2017-12-13,155.98999999999998,5.790000000000011,11.270000000000012,106.17999999999999,119.16999999999983,84.01999999999991
2017-12-14,155.87999999999997,5.780000000000011,11.220000000000013,106.13999999999999,118.92999999999985,83.98999999999991
2017-12-15,157.64999999999998,5.970000000000011,11.610000000000012,106.12,119.17999999999984,83.94999999999992
2017-12-17,,,,,,
2017-12-18,158.63999999999996,6.120000000000012,11.910000000000013,105.88,119.72999999999983,83.94999999999992
2017-12-19,157.7,6.020000000000011,11.680000000000012,105.4,119.81999999999982,83.90999999999991
2017-12-20,157.53,6.000000000000012,11.680000000000012,105.09,120.13999999999982,83.91999999999992
2017-12-21,157.54999999999998,5.990000000000013,11.600000000000014,105.0,120.30999999999983,83.81999999999991
2017-12-22,157.36999999999995,5.970000000000012,11.570000000000014,105.04,120.93999999999981,83.78999999999992
2017-12-25,,,,,,
2017-12-26,156.51999999999998,5.880000000000012,11.340000000000014,105.08,121.76999999999981,83.77999999999992
2017-12-27,156.53999999999996,5.880000000000012,11.380000000000015,105.53000000000002,122.22999999999979,83.81999999999992
2017-12-28,156.72999999999993,5.890000000000013,11.420000000000016,105.40000000000002,122.8499999999998,83.82999999999991
2017-12-29,155.75999999999993,5.780000000000014,11.220000000000015,105.57000000000001,123.64999999999979,83.84999999999991
2018-01-01,,,,,,
2018-01-02,158.48999999999992,6.080000000000013,11.630000000000017,105.22,125.14999999999979,83.81999999999991
2018-01-03,160.02999999999992,6.260000000000014,11.920000000000016,105.33000000000001,124.81999999999977,83.81999999999991
2018-01-04,160.30999999999995,6.290000000000015,12.130000000000017,105.28000000000003,125.45999999999978,83.77999999999992
2018-01-05,161.91999999999993,6.4800000000000155,12.510000000000018,105.15000000000003,125.32999999999979,83.77999999999992
2018-01-07,,,,,,
2018-01-08,162.54999999999993,6.560000000000014,12.650000000000018,105.10000000000001,125.30999999999979,83.77999999999992
2018-01-09,162.55999999999995,6.560000000000014,12.540000000000017,104.60000000000002,124.7299999999998,83.7499999999999
2018-01-10,162.17999999999995,6.510000000000015,12.40000000000002,104.57000000000001,125.0299999999998,83.7799999999999
2018-01-11,163.28999999999994,6.640000000000015,12.58000000000002,104.64000000000003,125.43999999999978,83.7499999999999
2018-01-12,164.48999999999995,6.790000000000015,12.77000000000002,104.57000000000002,126.95999999999977,83.73999999999988
2018-01-15,,,,,,
2018-01-16,164.01999999999995,6.7300000000000155,12.630000000000022,104.62000000000005,127.16999999999979,83.72999999999989
2018-01-17,165.78999999999994,6.9400000000000155,13.20000000000002,104.39000000000003,126.13999999999979,83.69999999999989
2018-01-18,165.8199999999999,6.950000000000015,13.260000000000023,104.06000000000003,125.8599999999998,83.6799999999999
2018-01-19,166.33999999999995,7.020000000000015,13.310000000000024,103.79000000000003,126.4199999999998,83.70999999999988
2018-01-21,,,,,,
2018-01-22,168.11999999999992,7.240000000000015,13.700000000000022,103.75000000000003,126.6499999999998,83.66999999999989
2018-01-23,169.5099999999999,7.420000000000016,13.920000000000027,104.05000000000003,127.27999999999982,83.71999999999989
2018-01-24,168.4099999999999,7.270000000000015,13.600000000000025,103.85000000000002,128.8299999999998,83.6999999999999
2018-01-25,168.3499999999999,7.260000000000015,13.510000000000025,104.08000000000001,127.9699999999998,83.67999999999991
2018-01-26,170.92999999999992,7.590000000000016,14.120000000000026,103.77000000000001,128.0699999999998,83.6299999999999
2018-01-28,,,,,,
2018-01-29,170.0999999999999,7.4800000000000155,13.750000000000025,103.51000000000002,127.34999999999978,83.5999999999999
2018-01-30,168.6999999999999,7.290000000000014,13.360000000000026,103.27000000000001,126.79999999999978,83.60999999999991
2018-01-31,169.39999999999992,7.380000000000015,13.680000000000026,103.30000000000003,127.64999999999979,83.60999999999991
2018-02-01,167.95999999999992,7.200000000000015,13.700000000000026,102.60000000000001,128.0699999999998,83.48999999999991
2018-02-02,164.60999999999993,6.760000000000014,12.480000000000025,102.22000000000003,126.3899999999998,83.49999999999991
2018-02-05,158.11999999999992,5.980000000000014,10.95000000000002,103.06000000000002,126.7099999999998,83.64999999999992
2018-02-06,162.3099999999999,6.440000000000015,11.880000000000026,102.61000000000001,125.3799999999998,83.58999999999992
2018-02-07,160.2099999999999,6.190000000000014,11.400000000000023,102.31000000000003,124.7899999999998,83.52999999999993
2018-02-08,153.44999999999987,5.4200000000000115,10.15000000000002,102.40000000000002,124.97999999999978,83.53999999999992
2018-02-09,156.0999999999999,5.6700000000000115,10.700000000000019,102.22000000000003,124.76999999999975,83.60999999999991
2018-02-12,158.86999999999992,5.990000000000013,11.29000000000002,102.19000000000003,125.36999999999976,83.56999999999991
2018-02-13,159.6899999999999,6.060000000000012,11.37000000000002,102.36000000000001,126.07999999999977,83.56999999999991
2018-02-14,162.67999999999992,6.420000000000013,12.000000000000021,101.74000000000001,128.22999999999976,83.44999999999992
2018-02-15,165.6999999999999,6.760000000000013,12.670000000000025,101.77000000000002,128.37999999999977,83.41999999999992
2018-02-16,164.95999999999992,6.680000000000013,12.590000000000025,102.01000000000003,127.95999999999975,83.43999999999993
2018-02-19,,,,,,
2018-02-20,165.2899999999999,6.710000000000013,12.670000000000027,101.90000000000003,126.23999999999975,83.42999999999994
2018-02-21,164.8199999999999,6.650000000000014,12.400000000000027,101.60000000000001,125.65999999999976,83.43999999999991
2018-02-22,164.79999999999993,6.650000000000014,12.430000000000028,101.74000000000001,126.29999999999976,83.44999999999993
2018-02-23,168.16999999999987,7.050000000000014,13.20000000000003,102.13,126.13999999999974,83.46999999999991
2018-02-26,170.39999999999992,7.330000000000015,13.820000000000032,102.25,126.44999999999975,83.47999999999992
2018-02-27,168.2899999999999,7.0700000000000145,13.43000000000003,101.93,125.12999999999975,83.41999999999992
2018-02-28,167.20999999999992,6.930000000000014,13.12000000000003,102.17000000000002,124.99999999999976,83.43999999999991
2018-03-01,164.4799999999999,6.600000000000013,12.480000000000029,102.45,124.71999999999977,83.46999999999993
2018-03-02,165.98999999999992,6.780000000000014,12.83000000000003,102.07,125.38999999999976,83.42999999999994
2018-03-05,167.82999999999993,6.9900000000000135,13.210000000000033,101.94,125.17999999999977,83.42999999999994
2018-03-06,168.5399999999999,7.080000000000014,13.300000000000033,101.93,126.52999999999973,83.40999999999993
2018-03-07,168.92999999999992,7.130000000000014,13.520000000000035,101.93,125.71999999999973,83.40999999999993
2018-03-08,169.85999999999993,7.240000000000014,13.690000000000037,102.14000000000001,125.41999999999973,83.42999999999994
2018-03-09,173.15999999999988,7.660000000000016,14.460000000000038,101.92000000000002,125.53999999999974,83.38999999999993
2018-03-12,174.0799999999999,7.770000000000016,14.60000000000004,102.16000000000001,125.53999999999974,83.42999999999992
2018-03-13,171.70999999999992,7.490000000000015,14.11000000000004,102.33000000000003,125.77999999999972,83.44999999999993
2018-03-14,171.67999999999992,7.460000000000015,14.07000000000004,102.53000000000003,125.69999999999972,83.43999999999993
2018-03-15,171.52999999999992,7.430000000000016,14.090000000000039,102.49000000000001,124.89999999999972,83.44999999999993
2018-03-16,171.01999999999992,7.380000000000015,14.030000000000037,102.37000000000003,124.59999999999972,83.40999999999993
2018-03-19,167.0999999999999,6.920000000000014,13.190000000000035,102.27000000000002,124.86999999999972,83.40999999999993
2018-03-20,167.64999999999992,6.970000000000015,13.180000000000037,102.07000000000002,124.30999999999972,83.37999999999992
2018-03-21,166.9199999999999,6.870000000000014,12.940000000000035,102.14000000000004,126.4799999999997,83.43999999999994
2018-03-22,162.79999999999995,6.370000000000013,11.910000000000034,102.56000000000003,125.9799999999997,83.47999999999993
2018-03-23,158.5099999999999,5.850000000000012,10.97000000000003,102.70000000000003,127.6099999999997,83.49999999999993
2018-03-26,164.39999999999992,6.510000000000013,12.230000000000034,102.42000000000003,128.2799999999997,83.45999999999992
2018-03-27,159.07999999999993,5.890000000000012,11.050000000000033,103.00000000000003,127.4899999999997,83.51999999999992
2018-03-28,157.24999999999991,5.680000000000012,10.83000000000003,102.98000000000003,125.72999999999972,83.52999999999994
2018-03-29,160.12999999999994,6.000000000000014,11.440000000000031,103.19000000000004,125.78999999999972,83.55999999999995
2018-04-01,,,,,,
2018-04-02,155.50999999999996,5.470000000000012,10.65000000000003,103.12000000000005,127.25999999999974,83.48999999999994
