Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2020-01-02T14:31:00Z,TECL,23.3673835706,-30209,Market On Close,Filled,-705905.29028426,"Monthly rotation to TQQQ" 
2020-01-02T14:31:00Z,TQQQ,10.8208869165,65281,Market On Close,Filled,706398.31879604,"Monthly rotation to TQQQ" 
2020-01-02T21:00:00Z,TQQQ,0,-65281,Stop Market,Canceled,0,"Monthly stop reset" 
2020-02-03T14:31:00Z,TQQQ,11.66664095775,-65281,Market On Close,Filled,-761609.98836288,"Monthly rotation to TECL" 
2020-02-03T14:31:00Z,TECL,25.5225699094,29782,Market On Close,Filled,760113.17704175,"Monthly rotation to TECL" 
2020-02-03T21:00:00Z,TECL,22.842700068913,-29782,Stop Market,Filled,-680301.29345237,"10.5% monthly-reset stop" 
2020-03-02T14:31:00Z,TECL,22.2696484728,36076,Market On Close,Filled,803399.83830473,"Monthly rotation to TECL" 
2020-03-02T21:00:00Z,TECL,19.931335383156,-36076,Stop Market,Filled,-719042.85528274,"10.5% monthly-reset stop" 
2020-04-01T13:31:00Z,GLD,149.45,4063,Market On Close,Filled,607215.35,"Monthly rotation to GLD" 
2020-04-01T20:00:00Z,GLD,0,-4063,Stop Market,Canceled,0,"Monthly stop reset" 
2020-05-01T13:31:00Z,GLD,159.78,-4063,Market On Close,Filled,-649186.14,"Monthly rotation to TQQQ" 
2020-05-01T13:31:00Z,TQQQ,7.565329459125,76939,Market On Close,Filled,582068.88325562,"Monthly rotation to TQQQ" 
2020-05-01T20:00:00Z,TQQQ,0,-76939,Stop Market,Canceled,0,"Monthly stop reset" 
2020-06-01T13:31:00Z,TQQQ,9.981088889625,-76939,Market On Close,Filled,-767934.99807886,"Monthly rotation to TECL" 
2020-06-01T13:31:00Z,TECL,17.8875998356,45876,Market On Close,Filled,820611.53005799,"Monthly rotation to TECL" 
2020-06-01T20:00:00Z,TECL,0,-45876,Stop Market,Canceled,0,"Monthly stop reset" 
2020-07-01T13:31:00Z,TECL,21.4344689801,-45876,Market On Close,Filled,-983327.69893107,"Monthly rotation to TQQQ" 
2020-07-01T13:31:00Z,TQQQ,12.04782587775,84960,Market On Close,Filled,1023583.2865736,"Monthly rotation to TQQQ" 
2020-07-01T20:00:00Z,TQQQ,0,-84960,Stop Market,Canceled,0,"Monthly stop reset" 
2020-08-03T19:50:00Z,TQQQ,0,-84960,Stop Market,Canceled,0,"Monthly stop reset" 
2020-09-01T19:50:00Z,TQQQ,17.203018383945,-84960,Stop Market,Filled,-1461568.4419,"10.5% monthly-reset stop" 
2020-10-01T13:31:00Z,TECL,28.9558504829,50881,Market On Close,Filled,1473302.6284204,"Monthly rotation to TECL" 
2020-10-01T20:00:00Z,TECL,25.915486182196,-50881,Stop Market,Filled,-1318605.8524363,"10.5% monthly-reset stop" 
2020-11-02T14:31:00Z,TECL,23.6754662507,54108,Market On Close,Filled,1281032.1278929,"Monthly rotation to TECL" 
2020-11-02T21:00:00Z,TECL,0,-54108,Stop Market,Canceled,0,"Monthly stop reset" 
2020-12-01T20:50:00Z,TECL,0,-54108,Stop Market,Canceled,0,"Monthly stop reset" 
2021-01-04T14:31:00Z,TECL,35.6198914746,-54108,Market On Close,Filled,-1927321.0879077,"Monthly rotation to TQQQ" 
2021-01-04T14:31:00Z,TQQQ,20.709096751875,93288,Market On Close,Filled,1931910.2177889,"Monthly rotation to TQQQ" 
2021-01-04T21:00:00Z,TQQQ,0,-93288,Stop Market,Canceled,0,"Monthly stop reset" 
2021-02-01T20:50:00Z,TQQQ,0,-93288,Stop Market,Canceled,0,"Monthly stop reset" 
2021-03-01T20:50:00Z,TQQQ,19.023994511602,-93288,Stop Market,Filled,-1774710.3999984,"10.5% monthly-reset stop" 
2021-04-01T13:31:00Z,TQQQ,22.8473095025,81022,Market On Close,Filled,1851134.7105116,"Monthly rotation to TQQQ" 
2021-04-01T20:00:00Z,TQQQ,0,-81022,Stop Market,Canceled,0,"Monthly stop reset" 
2021-05-03T13:31:00Z,TQQQ,25.2297192525,-81022,Market On Close,Filled,-2044162.3132761,"Monthly rotation to TECL" 
2021-05-03T13:31:00Z,TECL,43.667973774,45125,Market On Close,Filled,1970517.3165518,"Monthly rotation to TECL" 
2021-05-03T20:00:00Z,TECL,37.615535406,-45125,Stop Market,Filled,-1697401.0351957,"10.5% monthly-reset stop" 
2021-06-01T13:31:00Z,TECL,41.638192614,39814,Market On Close,Filled,1657783.0007338,"Monthly rotation to TECL" 
2021-06-01T20:00:00Z,TECL,0,-39814,Stop Market,Canceled,0,"Monthly stop reset" 
2021-07-01T13:31:00Z,TECL,51.464178684,-39814,Market On Close,Filled,-2048994.8101248,"Monthly rotation to TQQQ" 
2021-07-01T13:31:00Z,TQQQ,29.198813896,70792,Market On Close,Filled,2067042.4333256,"Monthly rotation to TQQQ" 
2021-07-01T20:00:00Z,TQQQ,0,-70792,Stop Market,Canceled,0,"Monthly stop reset" 
2021-08-02T19:50:00Z,TQQQ,0,-70792,Stop Market,Canceled,0,"Monthly stop reset" 
2021-09-01T13:31:00Z,TQQQ,35.81000095225,-70792,Market On Close,Filled,-2535061.5874117,"Monthly rotation to TECL" 
2021-09-01T13:31:00Z,TECL,63.172325466,39969,Market On Close,Filled,2524934.6765506,"Monthly rotation to TECL" 
2021-09-01T20:00:00Z,TECL,56.41868997,-39969,Stop Market,Filled,-2254998.6194109,"10.5% monthly-reset stop" 
2021-10-01T13:31:00Z,TQQQ,30.218485269,76471,Market On Close,Filled,2310837.7870057,"Monthly rotation to TQQQ" 
